invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,profit
2704,WALM006,El Paso,Fashion accessories,76.0,3.0,21/11/20,19:05:00,Ewallet,9.0,0.48,228.0,109.44
2705,WALM010,Laredo,Home and lifestyle,61.0,1.0,10/03/21,13:39:00,Ewallet,7.0,0.48,61.0,29.279999999999998
2706,WALM100,Canyon,Fashion accessories,82.0,2.0,15/06/23,9:07:00,Ewallet,4.0,0.18,164.0,29.52
2707,WALM085,Kerrville,Home and lifestyle,61.0,1.0,19/10/23,14:06:00,Ewallet,9.0,0.33,61.0,20.130000000000003
2708,WALM072,Lancaster,Fashion accessories,30.0,3.0,31/05/23,18:49:00,Ewallet,6.0,0.33,90.0,29.700000000000003
2709,WALM041,Mission,Home and lifestyle,67.0,3.0,28/01/20,6:11:00,Ewallet,6.0,0.48,201.0,96.47999999999999
2710,WALM097,Alice,Fashion accessories,52.0,3.0,29/08/22,20:50:00,Ewallet,5.0,0.18,156.0,28.08
2711,WALM048,Harlingen,Home and lifestyle,50.0,1.0,12/10/23,21:57:00,Ewallet,6.0,0.48,50.0,24.0
2712,WALM079,La Porte,Fashion accessories,38.0,2.0,13/10/21,17:56:00,Ewallet,8.0,0.33,76.0,25.080000000000002
2713,WALM057,Euless,Home and lifestyle,66.0,1.0,05/06/22,7:25:00,Ewallet,7.0,0.33,66.0,21.78
2714,WALM033,Pearland,Fashion accessories,39.0,3.0,22/01/22,20:05:00,Ewallet,5.0,0.48,117.0,56.16
2715,WALM009,Plano,Home and lifestyle,45.0,3.0,23/10/21,22:42:00,Ewallet,8.0,0.48,135.0,64.8
2716,WALM068,Burleson,Fashion accessories,41.0,1.0,02/07/23,22:52:00,Ewallet,8.0,0.33,41.0,13.530000000000001
2717,WALM088,Cleburne,Home and lifestyle,34.0,3.0,23/01/20,10:25:00,Ewallet,9.0,0.33,102.0,33.660000000000004
2718,WALM080,Nacogdoches,Fashion accessories,75.0,2.0,10/07/20,11:34:00,Ewallet,7.0,0.33,150.0,49.5
2719,WALM014,Amarillo,Home and lifestyle,42.0,1.0,31/07/23,18:59:00,Ewallet,7.0,0.48,42.0,20.16
2720,WALM010,Laredo,Fashion accessories,51.0,2.0,04/10/22,9:37:00,Ewallet,7.0,0.48,102.0,48.96
2721,WALM081,Friendswood,Home and lifestyle,69.0,2.0,18/02/21,10:27:00,Ewallet,8.0,0.33,138.0,45.54
2722,WALM022,Mesquite,Fashion accessories,60.0,2.0,08/02/21,15:24:00,Ewallet,7.0,0.48,120.0,57.599999999999994
2723,WALM053,Conroe,Home and lifestyle,30.0,3.0,12/12/21,10:55:00,Ewallet,7.0,0.57,90.0,51.3
2724,WALM063,Georgetown,Fashion accessories,21.0,2.0,08/06/22,9:01:00,Ewallet,4.0,0.33,42.0,13.860000000000001
2725,WALM024,Carrollton,Home and lifestyle,20.0,3.0,23/10/20,19:16:00,Ewallet,8.0,0.48,60.0,28.799999999999997
2726,WALM036,Allen,Fashion accessories,66.0,1.0,12/09/22,7:22:00,Ewallet,8.0,0.48,66.0,31.68
2727,WALM006,El Paso,Home and lifestyle,30.0,1.0,21/04/22,18:16:00,Ewallet,5.0,0.48,30.0,14.399999999999999
2728,WALM030,Richardson,Fashion accessories,57.0,2.0,08/01/21,17:05:00,Ewallet,6.0,0.48,114.0,54.72
2729,WALM076,Huntsville,Home and lifestyle,77.0,1.0,16/07/22,22:48:00,Ewallet,8.0,0.33,77.0,25.41
2730,WALM085,Kerrville,Fashion accessories,75.0,3.0,27/11/20,10:06:00,Ewallet,8.0,0.33,225.0,74.25
2731,WALM062,Galveston,Home and lifestyle,64.0,1.0,19/12/23,13:27:00,Ewallet,9.0,0.33,64.0,21.12
2732,WALM040,Edinburg,Fashion accessories,44.0,3.0,24/12/20,11:57:00,Ewallet,7.0,0.48,132.0,63.36
2733,WALM023,Midland,Home and lifestyle,16.0,2.0,19/06/21,14:34:00,Ewallet,8.0,0.48,32.0,15.36
2734,WALM016,Brownsville,Fashion accessories,69.0,2.0,02/12/21,18:18:00,Ewallet,9.0,0.48,138.0,66.24
2735,WALM005,Fort Worth,Home and lifestyle,85.0,3.0,21/07/22,16:40:00,Ewallet,7.0,0.48,255.0,122.39999999999999
2736,WALM004,Austin,Fashion accessories,48.0,1.0,24/06/22,14:38:00,Ewallet,7.0,0.48,48.0,23.04
2737,WALM006,El Paso,Home and lifestyle,67.0,2.0,01/08/20,12:56:00,Ewallet,4.0,0.48,134.0,64.32
2738,WALM052,Mansfield,Fashion accessories,83.0,2.0,01/01/21,21:28:00,Ewallet,5.0,0.57,166.0,94.61999999999999
2739,WALM076,Huntsville,Home and lifestyle,20.0,3.0,19/04/21,13:55:00,Ewallet,9.0,0.33,60.0,19.8
2740,WALM018,Frisco,Fashion accessories,71.0,3.0,27/05/22,11:29:00,Ewallet,4.0,0.48,213.0,102.24
2741,WALM005,Fort Worth,Home and lifestyle,47.0,2.0,15/07/22,7:13:00,Ewallet,5.0,0.48,94.0,45.12
2742,WALM015,Grand Prairie,Fashion accessories,52.0,1.0,14/08/20,12:17:00,Ewallet,9.0,0.48,52.0,24.96
2743,WALM037,League City,Home and lifestyle,30.0,2.0,27/10/20,14:33:00,Ewallet,7.0,0.48,60.0,28.799999999999997
2744,WALM007,Arlington,Fashion accessories,25.0,2.0,02/02/20,14:42:00,Ewallet,6.0,0.48,50.0,24.0
2745,WALM051,New Braunfels,Home and lifestyle,28.0,3.0,09/08/20,9:26:00,Ewallet,6.0,0.48,84.0,40.32
2746,WALM006,El Paso,Fashion accessories,28.0,2.0,30/05/23,17:14:00,Ewallet,5.0,0.48,56.0,26.88
2747,WALM016,Brownsville,Home and lifestyle,31.0,2.0,26/07/23,15:16:00,Ewallet,6.0,0.48,62.0,29.759999999999998
2748,WALM090,Brownwood,Fashion accessories,25.0,2.0,01/07/21,19:22:00,Ewallet,4.0,0.33,50.0,16.5
2749,WALM016,Brownsville,Home and lifestyle,41.0,2.0,03/03/23,19:45:00,Ewallet,7.0,0.48,82.0,39.36
2750,WALM042,Bryan,Fashion accessories,53.0,2.0,26/04/21,11:57:00,Ewallet,7.0,0.48,106.0,50.879999999999995
2751,WALM091,Little Elm,Home and lifestyle,68.0,1.0,01/10/20,15:38:00,Ewallet,7.0,0.33,68.0,22.44
2752,WALM044,Pharr,Fashion accessories,53.0,1.0,04/09/22,7:12:00,Ewallet,4.0,0.48,53.0,25.439999999999998
2753,WALM066,Grapevine,Home and lifestyle,76.0,2.0,22/12/23,16:05:00,Ewallet,4.0,0.33,152.0,50.160000000000004
2754,WALM007,Arlington,Fashion accessories,55.0,2.0,02/02/23,10:29:00,Ewallet,5.0,0.48,110.0,52.8
2755,WALM064,Bedford,Home and lifestyle,41.0,3.0,29/04/22,7:57:00,Ewallet,9.0,0.33,123.0,40.59
2756,WALM080,Nacogdoches,Fashion accessories,63.0,2.0,13/04/20,9:46:00,Ewallet,9.0,0.33,126.0,41.580000000000005
2757,WALM072,Lancaster,Home and lifestyle,74.0,3.0,08/11/22,6:07:00,Ewallet,9.0,0.33,222.0,73.26
2758,WALM044,Pharr,Fashion accessories,64.0,3.0,20/03/23,19:05:00,Ewallet,7.0,0.48,192.0,92.16
2759,WALM096,Eagle Pass,Home and lifestyle,40.0,1.0,11/10/22,8:28:00,Ewallet,7.0,0.33,40.0,13.200000000000001
2760,WALM004,Austin,Fashion accessories,82.0,2.0,06/08/20,20:55:00,Ewallet,9.0,0.48,164.0,78.72
2761,WALM069,Rockwall,Home and lifestyle,50.0,1.0,03/03/22,18:58:00,Ewallet,7.0,0.33,50.0,16.5
2762,WALM048,Harlingen,Fashion accessories,66.0,1.0,23/01/21,11:11:00,Ewallet,6.0,0.48,66.0,31.68
2763,WALM095,Big Spring,Home and lifestyle,55.0,2.0,07/04/22,17:25:00,Ewallet,4.0,0.33,110.0,36.300000000000004
2764,WALM078,Del Rio,Fashion accessories,83.0,3.0,06/12/23,7:08:00,Ewallet,5.0,0.33,249.0,82.17
2765,WALM085,Kerrville,Home and lifestyle,61.0,3.0,25/12/23,6:33:00,Ewallet,5.0,0.33,183.0,60.39
2766,WALM063,Georgetown,Fashion accessories,82.0,2.0,09/05/21,20:18:00,Ewallet,9.0,0.33,164.0,54.120000000000005
2767,WALM009,Plano,Home and lifestyle,47.0,3.0,03/01/21,20:38:00,Ewallet,4.0,0.48,141.0,67.67999999999999
2768,WALM002,Dallas,Fashion accessories,58.0,1.0,16/10/22,11:46:00,Ewallet,4.0,0.36,58.0,20.88
2769,WALM083,Farmers Branch,Home and lifestyle,69.0,2.0,29/07/20,6:57:00,Ewallet,4.0,0.33,138.0,45.54
2770,WALM096,Eagle Pass,Fashion accessories,82.0,3.0,10/06/22,10:51:00,Ewallet,6.0,0.18,246.0,44.28
2771,WALM013,Irving,Home and lifestyle,17.0,2.0,26/05/22,16:58:00,Ewallet,6.0,0.48,34.0,16.32
2772,WALM063,Georgetown,Fashion accessories,67.0,1.0,23/10/23,20:08:00,Ewallet,5.0,0.33,67.0,22.11
2773,WALM081,Friendswood,Home and lifestyle,80.0,1.0,03/07/21,12:17:00,Ewallet,5.0,0.33,80.0,26.400000000000002
2774,WALM043,Baytown,Fashion accessories,24.0,3.0,21/12/20,19:28:00,Ewallet,9.0,0.48,72.0,34.56
2775,WALM044,Pharr,Home and lifestyle,30.0,1.0,11/06/20,9:11:00,Ewallet,8.0,0.48,30.0,14.399999999999999
2776,WALM009,Plano,Fashion accessories,40.0,1.0,16/06/23,20:16:00,Ewallet,6.0,0.48,40.0,19.2
2777,WALM066,Grapevine,Home and lifestyle,71.0,3.0,21/04/21,10:07:00,Ewallet,8.0,0.33,213.0,70.29
2778,WALM044,Pharr,Fashion accessories,65.0,3.0,19/03/22,15:28:00,Ewallet,7.0,0.48,195.0,93.6
2779,WALM078,Del Rio,Home and lifestyle,73.0,1.0,10/02/20,15:02:00,Ewallet,8.0,0.33,73.0,24.09
2780,WALM071,Lufkin,Fashion accessories,74.0,2.0,27/04/23,8:05:00,Ewallet,5.0,0.33,148.0,48.84
2781,WALM028,Odessa,Home and lifestyle,62.0,2.0,24/09/22,16:08:00,Ewallet,6.0,0.48,124.0,59.519999999999996
2782,WALM021,McAllen,Fashion accessories,23.0,3.0,27/12/22,21:46:00,Ewallet,9.0,0.48,69.0,33.12
2783,WALM022,Mesquite,Home and lifestyle,34.0,3.0,07/03/22,18:17:00,Ewallet,5.0,0.48,102.0,48.96
2784,WALM064,Bedford,Fashion accessories,57.0,1.0,19/05/23,15:04:00,Ewallet,7.0,0.33,57.0,18.810000000000002
2785,WALM072,Lancaster,Home and lifestyle,27.0,1.0,22/09/21,16:08:00,Ewallet,6.0,0.33,27.0,8.91
2786,WALM088,Cleburne,Fashion accessories,36.0,2.0,27/03/20,21:16:00,Ewallet,9.0,0.33,72.0,23.76
2787,WALM078,Del Rio,Home and lifestyle,51.0,3.0,08/01/21,18:37:00,Ewallet,6.0,0.33,153.0,50.49
2788,WALM094,Alamo,Fashion accessories,19.0,1.0,10/05/23,17:16:00,Ewallet,8.0,0.33,19.0,6.2700000000000005
2789,WALM097,Alice,Home and lifestyle,68.0,3.0,29/07/23,10:26:00,Ewallet,7.0,0.18,204.0,36.72
2790,WALM090,Brownwood,Fashion accessories,57.0,1.0,29/11/22,7:16:00,Ewallet,7.0,0.33,57.0,18.810000000000002
2791,WALM012,Garland,Home and lifestyle,70.0,3.0,22/05/23,22:03:00,Ewallet,4.0,0.48,210.0,100.8
2792,WALM014,Amarillo,Fashion accessories,52.0,1.0,19/08/23,21:42:00,Ewallet,5.0,0.48,52.0,24.96
2793,WALM008,Corpus Christi,Home and lifestyle,15.0,3.0,09/04/23,14:06:00,Ewallet,5.0,0.48,45.0,21.599999999999998
2794,WALM041,Mission,Fashion accessories,22.0,1.0,03/03/21,6:58:00,Ewallet,7.0,0.48,22.0,10.559999999999999
2795,WALM010,Laredo,Home and lifestyle,25.0,2.0,14/12/20,12:09:00,Ewallet,4.0,0.48,50.0,24.0
2796,WALM080,Nacogdoches,Fashion accessories,68.0,1.0,18/09/23,17:22:00,Ewallet,7.0,0.33,68.0,22.44
2797,WALM027,Abilene,Home and lifestyle,84.0,3.0,31/05/23,6:22:00,Ewallet,8.0,0.48,252.0,120.96
2798,WALM066,Grapevine,Fashion accessories,64.0,2.0,05/02/20,17:02:00,Ewallet,5.0,0.33,128.0,42.24
2799,WALM062,Galveston,Home and lifestyle,78.0,2.0,13/03/21,19:57:00,Ewallet,8.0,0.33,156.0,51.480000000000004
2800,WALM067,Haltom City,Fashion accessories,46.0,1.0,27/03/23,22:00:00,Ewallet,8.0,0.33,46.0,15.180000000000001
2801,WALM058,Port Arthur,Home and lifestyle,81.0,3.0,18/10/20,18:13:00,Ewallet,4.0,0.33,243.0,80.19
2802,WALM080,Nacogdoches,Fashion accessories,74.0,2.0,18/02/20,15:19:00,Ewallet,5.0,0.33,148.0,48.84
2803,WALM067,Haltom City,Home and lifestyle,77.0,3.0,24/01/20,14:14:00,Ewallet,7.0,0.33,231.0,76.23
2804,WALM043,Baytown,Fashion accessories,15.0,3.0,16/09/23,9:04:00,Ewallet,6.0,0.48,45.0,21.599999999999998
2805,WALM100,Canyon,Home and lifestyle,71.0,1.0,17/03/22,20:16:00,Ewallet,4.0,0.18,71.0,12.78
2806,WALM017,McKinney,Fashion accessories,66.0,2.0,02/11/20,19:04:00,Ewallet,5.0,0.48,132.0,63.36
2807,WALM076,Huntsville,Home and lifestyle,18.0,1.0,22/01/23,10:06:00,Ewallet,8.0,0.33,18.0,5.94
2808,WALM026,Denton,Fashion accessories,79.0,3.0,15/12/22,16:30:00,Ewallet,8.0,0.48,237.0,113.75999999999999
2809,WALM026,Denton,Home and lifestyle,61.0,1.0,09/06/23,18:07:00,Ewallet,6.0,0.48,61.0,29.279999999999998
2810,WALM078,Del Rio,Fashion accessories,70.0,1.0,02/03/21,11:08:00,Ewallet,4.0,0.33,70.0,23.1
2811,WALM059,Pflugerville,Home and lifestyle,57.0,2.0,25/08/22,9:17:00,Ewallet,9.0,0.33,114.0,37.620000000000005
2812,WALM070,Hurst,Fashion accessories,20.0,3.0,01/06/21,19:22:00,Ewallet,6.0,0.33,60.0,19.8
2813,WALM090,Brownwood,Home and lifestyle,77.0,1.0,24/02/21,21:50:00,Ewallet,6.0,0.33,77.0,25.41
2814,WALM085,Kerrville,Fashion accessories,73.0,2.0,23/04/22,20:39:00,Ewallet,6.0,0.33,146.0,48.18
2815,WALM097,Alice,Home and lifestyle,19.0,3.0,14/02/21,20:42:00,Ewallet,4.0,0.18,57.0,10.26
2816,WALM015,Grand Prairie,Fashion accessories,28.0,2.0,22/02/22,8:41:00,Ewallet,4.0,0.48,56.0,26.88
2817,WALM030,Richardson,Home and lifestyle,57.0,2.0,25/01/20,21:41:00,Ewallet,7.0,0.48,114.0,54.72
2818,WALM066,Grapevine,Fashion accessories,29.0,1.0,11/11/22,15:08:00,Ewallet,6.0,0.33,29.0,9.57
2819,WALM079,La Porte,Home and lifestyle,82.0,1.0,17/12/20,12:11:00,Ewallet,4.0,0.33,82.0,27.060000000000002
2820,WALM023,Midland,Electronic accessories,17.0,1.0,31/12/22,8:03:00,Ewallet,6.0,0.48,17.0,8.16
2821,WALM013,Irving,Electronic accessories,16.0,1.0,23/07/23,10:32:00,Ewallet,5.0,0.48,16.0,7.68
2822,WALM100,Canyon,Electronic accessories,52.0,2.0,01/11/20,6:50:00,Ewallet,5.0,0.18,104.0,18.72
2823,WALM098,Mineral Wells,Electronic accessories,51.0,1.0,11/11/23,22:48:00,Ewallet,8.0,0.18,51.0,9.18
2824,WALM061,Cedar Park,Electronic accessories,63.0,3.0,28/09/23,15:42:00,Ewallet,8.0,0.33,189.0,62.370000000000005
2825,WALM030,Richardson,Electronic accessories,58.0,3.0,26/01/22,22:08:00,Ewallet,7.0,0.48,174.0,83.52
2826,WALM016,Brownsville,Electronic accessories,47.0,3.0,07/08/23,22:20:00,Ewallet,6.0,0.48,141.0,67.67999999999999
2827,WALM095,Big Spring,Electronic accessories,75.0,2.0,12/02/21,12:31:00,Ewallet,8.0,0.33,150.0,49.5
2828,WALM026,Denton,Electronic accessories,15.0,2.0,10/02/20,10:16:00,Ewallet,9.0,0.48,30.0,14.399999999999999
2829,WALM019,Pasadena,Electronic accessories,21.0,2.0,12/08/21,6:36:00,Ewallet,8.0,0.48,42.0,20.16
2830,WALM061,Cedar Park,Electronic accessories,50.0,3.0,04/06/20,17:38:00,Ewallet,5.0,0.33,150.0,49.5
2831,WALM013,Irving,Electronic accessories,35.0,2.0,28/07/22,11:53:00,Ewallet,8.0,0.48,70.0,33.6
2832,WALM080,Nacogdoches,Electronic accessories,24.0,3.0,20/01/20,15:41:00,Ewallet,8.0,0.33,72.0,23.76
2833,WALM022,Mesquite,Electronic accessories,70.0,2.0,14/05/22,20:45:00,Ewallet,7.0,0.48,140.0,67.2
2834,WALM016,Brownsville,Electronic accessories,79.0,2.0,18/02/20,16:56:00,Ewallet,5.0,0.48,158.0,75.84
2835,WALM070,Hurst,Electronic accessories,79.0,2.0,16/02/23,22:53:00,Ewallet,5.0,0.33,158.0,52.14
2836,WALM072,Lancaster,Electronic accessories,21.0,2.0,16/06/22,15:05:00,Ewallet,9.0,0.33,42.0,13.860000000000001
2837,WALM030,Richardson,Electronic accessories,60.0,2.0,25/09/23,16:02:00,Ewallet,6.0,0.48,120.0,57.599999999999994
2838,WALM057,Euless,Electronic accessories,33.0,3.0,30/11/21,11:21:00,Ewallet,5.0,0.33,99.0,32.67
2839,WALM058,Port Arthur,Home and lifestyle,51.0,2.0,05/08/20,14:58:00,Ewallet,8.0,0.33,102.0,33.660000000000004
2840,WALM041,Mission,Fashion accessories,27.0,2.0,21/08/20,12:43:00,Ewallet,7.0,0.48,54.0,25.919999999999998
2841,WALM057,Euless,Home and lifestyle,68.0,3.0,04/01/21,7:12:00,Ewallet,5.0,0.33,204.0,67.32000000000001
2842,WALM040,Edinburg,Fashion accessories,48.0,1.0,21/12/23,10:33:00,Ewallet,9.0,0.48,48.0,23.04
2843,WALM053,Conroe,Home and lifestyle,25.0,1.0,14/12/21,14:37:00,Ewallet,5.0,0.57,25.0,14.249999999999998
2844,WALM037,League City,Fashion accessories,61.0,3.0,12/02/23,9:47:00,Ewallet,5.0,0.48,183.0,87.84
2845,WALM030,Richardson,Home and lifestyle,24.0,3.0,26/03/22,17:37:00,Ewallet,7.0,0.48,72.0,34.56
2846,WALM061,Cedar Park,Fashion accessories,70.0,2.0,05/10/23,7:50:00,Ewallet,4.0,0.33,140.0,46.2
2847,WALM036,Allen,Home and lifestyle,69.0,3.0,07/12/20,13:37:00,Ewallet,9.0,0.48,207.0,99.36
2848,WALM044,Pharr,Fashion accessories,63.0,1.0,05/06/21,9:44:00,Ewallet,5.0,0.48,63.0,30.24
2849,WALM078,Del Rio,Home and lifestyle,58.0,3.0,19/05/20,15:57:00,Ewallet,4.0,0.33,174.0,57.42
2850,WALM088,Cleburne,Fashion accessories,85.0,1.0,01/03/22,17:17:00,Ewallet,9.0,0.33,85.0,28.05
2851,WALM047,Flower Mound,Home and lifestyle,38.0,3.0,03/03/22,13:55:00,Ewallet,5.0,0.48,114.0,54.72
2852,WALM020,Killeen,Fashion accessories,44.0,1.0,07/08/20,21:08:00,Ewallet,6.0,0.48,44.0,21.119999999999997
2853,WALM066,Grapevine,Home and lifestyle,66.0,3.0,24/10/21,15:08:00,Ewallet,7.0,0.33,198.0,65.34
2854,WALM022,Mesquite,Fashion accessories,35.0,1.0,21/01/22,7:33:00,Ewallet,8.0,0.48,35.0,16.8
2855,WALM043,Baytown,Home and lifestyle,43.0,1.0,25/10/21,6:04:00,Ewallet,9.0,0.48,43.0,20.64
2856,WALM097,Alice,Fashion accessories,15.0,2.0,30/03/21,6:40:00,Ewallet,5.0,0.18,30.0,5.3999999999999995
2857,WALM024,Carrollton,Home and lifestyle,31.0,1.0,01/03/22,12:33:00,Ewallet,4.0,0.48,31.0,14.879999999999999
2858,WALM022,Mesquite,Fashion accessories,29.0,3.0,27/06/22,20:07:00,Ewallet,5.0,0.48,87.0,41.76
2859,WALM008,Corpus Christi,Home and lifestyle,65.0,2.0,18/05/22,18:33:00,Ewallet,8.0,0.48,130.0,62.4
2860,WALM094,Alamo,Fashion accessories,33.0,2.0,12/10/20,16:30:00,Ewallet,9.0,0.33,66.0,21.78
2861,WALM092,Lake Jackson,Home and lifestyle,28.0,1.0,09/09/21,17:12:00,Ewallet,8.0,0.33,28.0,9.24
2862,WALM009,Plano,Fashion accessories,17.0,3.0,21/04/23,21:15:00,Ewallet,9.0,0.48,51.0,24.48
2863,WALM028,Odessa,Home and lifestyle,28.0,2.0,21/11/21,8:09:00,Ewallet,5.0,0.48,56.0,26.88
2864,WALM023,Midland,Fashion accessories,64.0,3.0,14/12/21,14:29:00,Ewallet,9.0,0.48,192.0,92.16
2865,WALM039,Longview,Home and lifestyle,84.0,3.0,26/08/23,13:59:00,Ewallet,6.0,0.48,252.0,120.96
2866,WALM053,Conroe,Fashion accessories,25.0,3.0,04/02/20,19:12:00,Ewallet,7.0,0.21,75.0,15.75
2867,WALM095,Big Spring,Home and lifestyle,57.0,1.0,01/03/20,20:58:00,Ewallet,6.0,0.33,57.0,18.810000000000002
2868,WALM048,Harlingen,Fashion accessories,76.0,3.0,15/02/21,21:48:00,Ewallet,8.0,0.48,228.0,109.44
2869,WALM061,Cedar Park,Home and lifestyle,53.0,1.0,29/12/22,7:40:00,Ewallet,5.0,0.33,53.0,17.490000000000002
2870,WALM005,Fort Worth,Fashion accessories,40.0,2.0,19/07/23,17:57:00,Ewallet,6.0,0.48,80.0,38.4
2871,WALM015,Grand Prairie,Home and lifestyle,36.0,2.0,27/08/20,16:09:00,Ewallet,9.0,0.48,72.0,34.56
2872,WALM085,Kerrville,Fashion accessories,69.0,3.0,03/05/22,18:17:00,Ewallet,9.0,0.33,207.0,68.31
2873,WALM049,North Richland Hills,Home and lifestyle,17.0,1.0,11/05/22,19:12:00,Ewallet,7.0,0.48,17.0,8.16
2874,WALM063,Georgetown,Fashion accessories,27.0,1.0,09/04/23,21:56:00,Ewallet,8.0,0.33,27.0,8.91
2875,WALM010,Laredo,Home and lifestyle,31.0,3.0,29/06/22,16:13:00,Ewallet,9.0,0.48,93.0,44.64
2876,WALM095,Big Spring,Fashion accessories,82.0,3.0,29/09/21,21:46:00,Ewallet,5.0,0.33,246.0,81.18
2877,WALM018,Frisco,Home and lifestyle,37.0,3.0,17/01/21,12:22:00,Ewallet,7.0,0.48,111.0,53.28
2878,WALM007,Arlington,Fashion accessories,69.0,1.0,04/03/21,13:18:00,Ewallet,6.0,0.48,69.0,33.12
2879,WALM030,Richardson,Home and lifestyle,36.0,3.0,25/12/23,19:26:00,Ewallet,4.0,0.48,108.0,51.839999999999996
2880,WALM045,Missouri City,Fashion accessories,33.0,1.0,15/03/21,15:08:00,Credit card,5.0,0.48,33.0,15.84
2881,WALM004,Austin,Home and lifestyle,73.0,1.0,21/05/20,21:22:00,Ewallet,7.0,0.48,73.0,35.04
2882,WALM017,McKinney,Fashion accessories,32.0,1.0,18/11/23,10:43:00,Ewallet,4.0,0.48,32.0,15.36
2883,WALM078,Del Rio,Home and lifestyle,19.0,2.0,09/06/21,22:36:00,Ewallet,5.0,0.33,38.0,12.540000000000001
2884,WALM016,Brownsville,Fashion accessories,77.0,3.0,02/07/22,18:50:00,Ewallet,6.0,0.48,231.0,110.88
2885,WALM033,Pearland,Home and lifestyle,78.0,1.0,14/08/20,20:53:00,Ewallet,7.0,0.48,78.0,37.44
2886,WALM091,Little Elm,Fashion accessories,62.0,3.0,26/04/20,7:43:00,Ewallet,5.0,0.33,186.0,61.38
2887,WALM028,Odessa,Home and lifestyle,85.0,2.0,26/02/20,19:58:00,Ewallet,9.0,0.48,170.0,81.6
2888,WALM051,New Braunfels,Fashion accessories,29.0,1.0,12/06/20,17:33:00,Ewallet,5.0,0.57,29.0,16.529999999999998
2889,WALM090,Brownwood,Home and lifestyle,80.0,3.0,23/12/23,11:19:00,Ewallet,8.0,0.33,240.0,79.2
2890,WALM049,North Richland Hills,Fashion accessories,17.0,3.0,25/11/22,17:01:00,Ewallet,5.0,0.48,51.0,24.48
2891,WALM096,Eagle Pass,Home and lifestyle,83.0,3.0,27/10/21,10:32:00,Ewallet,5.0,0.33,249.0,82.17
2892,WALM047,Flower Mound,Fashion accessories,37.0,1.0,29/06/22,12:48:00,Ewallet,7.0,0.48,37.0,17.759999999999998
2893,WALM058,Port Arthur,Home and lifestyle,34.0,2.0,30/04/22,12:21:00,Ewallet,7.0,0.33,68.0,22.44
2894,WALM078,Del Rio,Fashion accessories,69.0,3.0,01/05/21,8:50:00,Ewallet,5.0,0.33,207.0,68.31
2895,WALM092,Lake Jackson,Home and lifestyle,16.0,2.0,19/02/22,15:14:00,Ewallet,8.0,0.33,32.0,10.56
2896,WALM022,Mesquite,Fashion accessories,52.0,1.0,20/05/22,9:06:00,Ewallet,4.0,0.48,52.0,24.96
2897,WALM097,Alice,Home and lifestyle,16.0,1.0,01/10/21,8:25:00,Ewallet,8.0,0.18,16.0,2.88
2898,WALM019,Pasadena,Fashion accessories,81.0,3.0,17/09/21,6:57:00,Ewallet,6.0,0.48,243.0,116.64
2899,WALM042,Bryan,Home and lifestyle,15.0,2.0,25/06/22,20:50:00,Ewallet,6.0,0.48,30.0,14.399999999999999
2900,WALM083,Farmers Branch,Fashion accessories,40.0,3.0,02/10/21,19:05:00,Ewallet,9.0,0.33,120.0,39.6
2901,WALM092,Lake Jackson,Home and lifestyle,51.0,1.0,19/05/22,6:53:00,Ewallet,8.0,0.33,51.0,16.830000000000002
2902,WALM019,Pasadena,Fashion accessories,30.0,3.0,13/04/21,13:14:00,Ewallet,5.0,0.48,90.0,43.199999999999996
2903,WALM052,Mansfield,Home and lifestyle,48.0,3.0,20/11/20,16:18:00,Ewallet,6.0,0.57,144.0,82.08
2904,WALM098,Mineral Wells,Fashion accessories,36.0,3.0,30/05/22,16:36:00,Ewallet,6.0,0.18,108.0,19.439999999999998
2905,WALM001,Houston,Home and lifestyle,26.0,1.0,11/03/21,21:51:00,Ewallet,4.0,0.36,26.0,9.36
2906,WALM080,Nacogdoches,Fashion accessories,78.0,1.0,19/03/22,7:46:00,Ewallet,6.0,0.33,78.0,25.740000000000002
2907,WALM047,Flower Mound,Home and lifestyle,48.0,2.0,19/04/23,9:23:00,Ewallet,5.0,0.48,96.0,46.08
2908,WALM027,Abilene,Fashion accessories,23.0,3.0,02/05/22,15:12:00,Ewallet,4.0,0.48,69.0,33.12
2909,WALM052,Mansfield,Home and lifestyle,85.0,3.0,21/08/21,15:05:00,Ewallet,8.0,0.57,255.0,145.35
2910,WALM053,Conroe,Fashion accessories,48.0,2.0,25/08/23,11:44:00,Ewallet,8.0,0.21,96.0,20.16
2911,WALM070,Hurst,Home and lifestyle,45.0,2.0,26/05/22,6:24:00,Ewallet,8.0,0.33,90.0,29.700000000000003
2912,WALM049,North Richland Hills,Fashion accessories,73.0,2.0,06/10/23,22:17:00,Ewallet,9.0,0.48,146.0,70.08
2913,WALM049,North Richland Hills,Home and lifestyle,73.0,2.0,25/07/21,22:58:00,Ewallet,6.0,0.48,146.0,70.08
2914,WALM071,Lufkin,Fashion accessories,44.0,1.0,19/05/23,14:28:00,Ewallet,8.0,0.33,44.0,14.520000000000001
2915,WALM007,Arlington,Home and lifestyle,66.0,1.0,22/04/22,13:38:00,Ewallet,4.0,0.48,66.0,31.68
2916,WALM096,Eagle Pass,Fashion accessories,81.0,1.0,15/10/20,12:46:00,Ewallet,4.0,0.18,81.0,14.58
